"f","e","d","c","b","a"
-2.8112561464833,-2.47486992869088,1.97693047177573,-1.12908322775753,-1.32001276741076,-1.44856728411979
5.44672943695243,3.39419088357357,-3.28120485937538,1.45143472107187,2.32605578392709,0.856668441062165
2.31322504620522,2.24041623867437,-0.441715909582904,-1.26818830481433,0.431082764449131,-0.807933019025995
-5.3719416913679,-3.11512235236946,2.34650294134511,-1.32000514949174,-0.242447766418195,-0.652201152854433
-2.69924004703983,-1.47077498946123,1.22745050014685,-0.996499127053786,-2.76759500805524,-1.29845030214153
-0.821173787564912,-1.21578398131085,-0.531140546025077,-0.744451374488026,-0.142521379205904,0.625972483281046
-1.71356244753149,-1.93055585411775,0.819305191479833,-1.77835445102851,-1.08116321021016,-0.715369563939118
-0.114043870811733,0.895632876287409,1.61110574493727,1.80029188100272,-0.669069514757844,0.303500345839959
-8.35250607798074,-5.89357281530235,4.54384914148978,-2.69848500230885,-3.4016980101658,-1.82433043657802
0.934853146494715,0.793736056042498,-0.350141100410025,2.17948309095371,0.954097286912791,0.779314140363255
-6.98175721338549,-5.24939357713942,2.53442284351239,-2.42380845744354,-2.10662326752013,-1.0063469100893
-0.937823058006449,-0.860598019401514,2.43070836114705,0.888786366292988,-0.96688164001715,1.27852157112958
2.61234872282676,1.12563594713699,-1.40295849291759,-0.096859443321054,0.52072698561668,0.563925323588918
3.11692982269724,1.06891034792108,-1.18419281990306,-0.886643384551475,0.675962841471276,-1.38020998047343
-5.32665534768813,-3.20862825688345,1.97121262367799,-1.52830220117625,-3.0736955256007,-1.56055306178403
0.88843537967454,-0.496350401673305,1.42660732145483,0.871791069249228,-0.783358433373802,0.439418151729844
5.43775456794591,3.51627866076877,-1.96113844389281,1.85672079147837,1.48393939877099,0.791991058418134
5.95707518483853,4.23842230086929,-1.16174459490057,2.29953350177519,1.18151070010113,0.862317129018859
-5.32411868270704,-4.82915644279581,2.7244277129053,-2.37110354918429,-2.86736031042166,-1.19978633466744
4.25491364756088,3.3308883773695,-1.46320806370016,1.65660040765729,1.50635784699505,0.176979489004036
-8.61330024530703,-6.18913608174929,2.96849856066308,-3.29016689771938,-0.334742445973405,-1.52163164847564
1.05961583831621,2.68750802242252,-1.19780279377071,0.597738860017597,1.63711104097591,0.011487900776484
-0.544376601704741,0.624074837104545,0.61823188499423,2.18040691213692,0.196464078122721,0.441290415929422
2.4776163715681,1.39328447839135,-0.157805928647634,1.2778116841246,-0.148570474504474,-0.524782835934947
3.3456550479451,2.91061956103627,-1.21514501920025,2.75425595051142,0.293724891464247,1.20769196837495
1.97081263864833,1.42644325895321,-0.509551398942604,-0.22192444176266,0.628064302200279,0.0426421081385906
-6.17954045194624,-3.53313518659862,0.532126323850136,-3.15924108049814,-0.96208222039035,-1.1403097220622
-5.56695869907786,-3.87115855309713,1.62679637356975,-2.95666970968118,-1.91738232642235,-1.18018979890362
0.0811710694050244,0.322932268055871,0.692109140040514,-1.52223174199556,-1.14325650450297,-0.473210519641721
2.7819339920253,0.496085811249359,-0.487849005971413,-0.905463038841606,0.414298368215871,-0.411936482127
6.79818502922205,4.7675212721695,-2.83325887871734,0.988588348928722,1.09939423557583,1.13008021814228
-5.69998941235447,-4.80781243807515,2.80574755304803,-1.9490007839569,-2.34725817102219,-2.27638765323099
1.15832148439214,2.16803573749574,-0.196143320726997,1.82474084546581,-0.139376527627491,0.267284678308942
0.334583960526462,0.526492180468495,0.669393851920178,1.17735500933023,-1.23706931464004,1.43158358216848
3.36813339665127,2.80515113807474,-1.57075396102688,1.52418184248655,2.36345209379491,2.56308009883481
-1.5693748529271,-1.59406863328396,-1.83696087159282,-1.59938976738209,1.7584272955353,-0.472467691615701
3.11691557654793,2.17619786734534,0.522954128736992,1.96156902865936,0.157611250853431,1.21468444570637
2.65271604416467,3.09508682630394,-1.74112660957616,0.596087200420104,2.48366559403917,0.618018678035501
0.750350699627049,0.387932553717337,-0.232526057060653,0.945642820869616,0.298511012875384,0.260271583265931
-2.14635338753095,-1.38556391351484,2.00541824981439,-0.523341791744146,-1.05787005973614,0.272576132122477
2.12024193069194,1.22830803078858,-0.138355959935516,0.364800589364869,-0.169598067137172,0.189554126223364
-2.20423377636766,-2.06105489755328,1.09941734791082,-0.834198991974904,-1.65268229842697,-0.808486026675279
0.716634984097134,-0.18794824702203,1.1780187109269,0.889724933992151,0.197543477334746,0.280588253137721
0.482757246009405,1.02216919310837,-0.284983164153912,-0.260408268749887,0.918855323134328,-0.368498281902185
-0.368050777958166,-0.556809087449721,1.00162095198534,-0.239273575136558,-0.415246348896008,-0.609892268607106
-0.980758208212377,-1.39236384202398,1.7558425500278,-0.0946059092794969,-0.991471895152982,-0.568471344257188
2.15498221126658,1.30804260077489,-0.243513129594807,0.31710681024713,0.949827573806142,0.191674422768158
-3.41761056883412,-2.51973299831544,2.04161897762544,-1.09251655143572,-0.348749884887671,-0.855072513654878
-4.15902159880191,-2.97220156027464,-1.05709740910602,-2.93692744869881,1.95114363020846,-0.742333387912313
3.11013981891165,2.27073250725877,-1.55077637958975,0.330806369994337,2.54832560077388,1.69675581090016
-1.70527061760755,-0.283385384902152,1.36713897178162,0.980161701580101,0.794136324215069,1.25139269316811
3.43007871151108,0.796949174143807,0.991770778879522,0.318779580140432,-0.840055322980813,0.219805332199784
3.10920369609517,1.22059852779034,-0.506308976623383,1.60595815648146,1.64457737716054,1.19682432719504
0.663683207821846,0.22538788849919,-1.41855662019521,-0.0189953405718718,0.327198132868153,0.0370036717620514
1.13621238678714,0.331321226069023,0.381925233024905,-0.0453361800841976,0.499957834755045,1.06532982562338
8.89206732168707,6.10639872422549,-4.15216690627732,2.64881651498078,2.42407008588931,1.07660885417883
-4.8928255388984,-2.72079121147884,1.08310509738322,0.0779404026594602,-0.0889412745895042,-0.335564436475828
-1.44584851492387,-1.01796414505108,0.987237495661134,0.0536471867423834,1.29961106349097,-0.42215532244914
-4.04782150330885,-3.01061789772787,1.39744461080568,-1.85767255987085,-0.232376034221581,0.242978324258999
-1.69479378978901,-1.27116836628177,1.06985872492691,0.441687323588166,0.218559882549154,-0.0371903977752369
-2.29540115662167,-0.224189877288757,1.26988113157108,-0.172378028035048,-0.690065842372728,-1.03182550465197
-0.73951139890741,-1.48439981684872,1.00856665554436,-1.80970077890648,-0.57442412465179,0.491014471684475
2.57976017243751,2.26251170891805,-0.247291207299556,1.73861048538945,-0.300363350322868,0.235324587068284
0.0258127667765665,-0.0815594915985911,0.619167634635311,-0.646230486675683,-0.848012931826163,0.706029260181049
-5.29306689719634,-3.18395787029197,1.11030277927098,-1.0471409185353,-0.325597825874954,-1.55139726376659
4.11412308931176,2.62861297932105,-1.43018108640299,0.861441522698185,-0.163354632595833,0.303775970668509
10.873600759642,8.26566684749294,-3.94527428472578,3.71570357772091,2.92169402804035,2.05926699123555
4.20610410073972,2.49824522302051,0.0723587003806452,2.52987561241588,1.26147976031145,2.10529717752283
2.16515413168387,0.790270175512798,0.150913959838786,-1.12868762916905,-1.04984149929658,-0.639171064457599
6.76618860406838,4.03855128915322,-2.0747268550802,0.598778769683329,0.213840992858103,0.391083746289441
-5.72302831910629,-2.99131245055822,0.319759722445624,-2.22235125064998,-0.224329768165887,-1.00821145114506
0.753866464975045,1.22037343027937,0.19994092717712,2.1404898242247,-0.0894607201465223,0.61004878210365
-7.33714111554861,-4.76901501227425,2.48552886551482,-1.9132993228011,-1.341755818688,-1.44418690275458
-0.789338336520539,-0.725619611771836,-1.55677376324962,-1.39209168215515,-0.0796188483819035,-0.571277992799894
-1.56547884234613,0.0258902168848108,-0.122828970700463,0.861056363564785,-0.713049632722992,0.545296687873379
-1.19742146771828,0.20444274651987,0.803712157380297,-1.00919149310832,-0.797358230759407,-1.43598916286914
4.10668275521062,3.95125157949564,-1.89950421491502,0.0959553106112461,2.05521507286393,0.114178141641156
-3.60216698738184,-3.21876391565208,2.25899336774264,-1.81743682348628,-1.73627596787053,-0.435670588013683
1.04051434256964,0.341274133499063,-0.961206309599205,1.30013899602102,2.61738203677276,2.00300134721356
-3.75003053011255,-3.37880783985629,1.12174408633799,-1.79108152377619,0.241797131176677,-0.344091694002587
1.80330905759606,0.927319810321201,0.105542433823798,0.620480918767438,1.23023920349748,0.719667774161492
3.11289161700567,3.06243865812927,-0.414918280717797,1.85706491208358,-0.328970331377512,0.715404957707633
2.73712688763221,0.749516580810181,-1.32044747344238,-0.909259633672674,0.82558460624613,0.493898781889075
2.28881279412808,0.545265563183473,0.533932488518709,0.804701465793894,-0.259887115101004,1.02762511593581
-3.65699553539876,-3.03961990766537,0.873491771741197,-1.43273189239368,-0.973241759992301,0.019331952326632
6.03820514817051,3.83904827182619,-2.75730371072167,1.52844248914961,2.91870945426296,0.99710019556613
-0.344929610205996,-1.83357815067475,1.11283479058495,0.232192210209528,0.895426418454461,0.755954220627677
-7.5678626383974,-4.99587096439646,3.14792285200909,-1.28391616353201,-2.73784894445575,-0.840081850556961
0.295423835684013,-0.263500393147638,1.19167209926855,1.08368868617239,-1.44967978452741,-0.42928134336463
-3.55507359257905,-2.30682501571391,0.866586593746654,-1.36379440106184,-1.71521210117676,-1.27175416460501
-6.25230433104821,-3.58315925555333,2.29647589955447,-1.93263522432102,-0.533618483627717,-0.941755006048131
-1.77811710376434,-1.95446273467153,1.86713987332671,-0.38989610905907,-1.39936577574534,0.268175687522173
-2.89381191791935,-2.00714311462201,3.71661178746685,0.199160583990318,-3.0537058134019,-1.16885470595239
4.42110370762371,3.8759873957759,0.466525782333562,3.36791268182741,0.452500201038474,1.12490417886199
-0.970325720780053,0.372390137714809,-0.64550260227445,-0.44610565188883,1.03802604188075,0.523503974208927
2.4148267632729,1.04572839316683,0.0946199972013073,0.809856954357019,-0.346280692301749,0.611204328791259
-1.66066127978904,-2.20840487017572,0.258612190463038,-1.51147835210767,-0.802866997248324,-0.542659731382845
3.56535285553795,2.94915702932872,-0.256798501077224,2.11692190645405,0.878081941119469,0.774973750602445
5.54197745359017,4.01299088207046,-3.37962217801409,0.153575807604865,2.97632116119058,0.346773436022891
-6.52222776821288,-3.76753509319224,1.10693841189321,-2.15815101714502,-0.387013181651566,-0.788746047925395
-7.47434429165175,-6.2973087818936,2.63114199074005,-2.49163391507773,-1.63017605608084,-1.05769315146212
-2.34608446169991,-1.34357685490019,-0.433696248950656,-0.472720094221118,1.89431639156426,1.06241791063345
-0.216407486228877,-0.523346488464663,-1.95447854424291,-0.881690737347801,1.99825547826373,0.735259810761335
6.03017994630349,4.20893187545657,-3.54045641435924,1.49714762762778,4.00179723090668,2.16753435166026
-2.3739692810082,-2.5894721446101,1.35172457115463,-2.40788904045148,-2.8334735692491,-1.13464665193113
4.3701073938987,1.35410816869454,-2.71354040968556,-1.94724356095079,0.301284801442305,-0.622032577197995
-2.54523100902802,-1.56223038637084,0.53476249192614,-1.21786237279164,0.432008828354476,0.150672344553074
-2.36811046377096,-1.43881345409563,-1.00266390947443,-0.209393156343318,0.169030457938407,0.0285264950263573
6.33006245541815,3.93039091658899,-2.13846200049887,0.535103753459782,2.19196617868386,1.05122725919071
-0.199251567978573,0.659046997403762,1.20480100327488,0.667453287422791,-2.49584765101629,-0.155779329085231
-12.7697777429036,-7.8423820075937,2.10794972526744,-4.38081964533541,-2.28612127562042,-1.51773079836366
-5.96841478457183,-4.20459350080105,1.29837893362097,-2.65401244936952,-2.24984727048498,-1.66697713571179
-1.23598424946484,-1.42105479703747,1.28364434586415,0.450916413132662,0.141360920854396,1.03646475703142
-1.04186023769368,-0.648364325353855,0.301098184573175,-2.09989749396709,-0.846284768000748,-1.0047265505338
-1.24148437162059,0.314041277439169,-0.165533368992542,-1.24843871574751,-0.491160311553376,-0.601726338399413
3.19079480181434,2.55850853666002,-1.59018684852514,0.967455202353084,0.391729389099273,-0.0694541027705419
1.91616582454502,0.00176527128249615,-0.654539410990965,-0.0997507238593798,0.384062349516832,-0.0784479346300564
-3.0800591793637,-1.28049006253191,0.587824527285284,-0.87175513943454,-0.591609875793581,-0.163778210766139
-1.32038061868201,-0.779245419289071,-0.11596914988366,0.227005659319868,0.569907739717824,0.467527624903982
